"city","year","month","time","long","lat","site","Wind Speed - Resultant","Outdoor Temperature","Barometric pressure","Nitric oxide (NO)"
"Not in a city",2014,11,179,-119.143176,34.252378,"El Rio-Rio Mesa School #2",15.7113005,25.9478534666667,NA,19.5652833
"Not in a city",2014,12,180,-119.143176,34.252378,"El Rio-Rio Mesa School #2",12.1134409032258,26.686828,NA,20.5012856451613
"Not in a city",2015,1,181,-119.143176,34.252378,"El Rio-Rio Mesa School #2",17.6567204193548,25.5053763225806,NA,28.3057503870968
"Not in a city",2015,2,182,-119.143176,34.252378,"El Rio-Rio Mesa School #2",13.0355654642857,26.3095237857143,NA,23.5279502857143
"Not in a city",2015,3,183,-119.143176,34.252378,"El Rio-Rio Mesa School #2",12.1823923870968,29.202957,NA,29.6023745806452
"Not in a city",2015,4,184,-119.143176,34.252378,"El Rio-Rio Mesa School #2",13.0794021666667,23.6009057333333,NA,37.9855980666667
"Not in a city",2015,5,185,-119.143176,34.252378,"El Rio-Rio Mesa School #2",9.22419358064516,14.5322580645161,NA,22.2173912903226
"Not in a city",2015,6,186,-119.143176,34.252378,"El Rio-Rio Mesa School #2",6.57791666666667,15.4972221666667,NA,19.0365613
"Not in a city",2015,7,187,-119.143176,34.252378,"El Rio-Rio Mesa School #2",7.35268812903226,17.4596774193548,NA,19.0985592580645
"Not in a city",2015,8,188,-119.143176,34.252378,"El Rio-Rio Mesa School #2",8.57033238709677,20.8065737741936,NA,26.5343617741935
"Not in a city",2015,9,189,-119.143176,34.252378,"El Rio-Rio Mesa School #2",8.46305566666667,17.1125000333333,NA,24.3103678333333
"Not in a city",2015,10,190,-119.143176,34.252378,"El Rio-Rio Mesa School #2",8.43118280645161,27.3629032580645,NA,23.2215988709677
"Not in a city",2015,11,191,-119.143176,34.252378,"El Rio-Rio Mesa School #2",10.5723309666667,25.8061594666667,NA,70.4175230666667
"Not in a city",2015,12,192,-119.143176,34.252378,"El Rio-Rio Mesa School #2",13.1551075483871,27.3252687419355,NA,54.5946703870968
"Not in a city",2016,1,193,-119.143176,34.252378,"El Rio-Rio Mesa School #2",14.8667615806452,20.4399904516129,NA,47.7183555806452
"Not in a city",2016,2,194,-119.143176,34.252378,"El Rio-Rio Mesa School #2",15.0583986206897,27.0284744137931,NA,17.1024942068966
"Not in a city",2016,3,195,-119.143176,34.252378,"El Rio-Rio Mesa School #2",16.4569892580645,26.2634408064516,NA,36.1090063870968
"Not in a city",2016,4,196,-119.143176,34.252378,"El Rio-Rio Mesa School #2",14.5347282333333,26.6843598666667,NA,19.1194044666667
"Not in a city",2016,5,197,-119.143176,34.252378,"El Rio-Rio Mesa School #2",NA,NA,NA,NA
"Not in a city",2016,6,198,-119.143176,34.252378,"El Rio-Rio Mesa School #2",NA,NA,NA,NA
"Not in a city",2016,7,199,-119.143176,34.252378,"El Rio-Rio Mesa School #2",NA,NA,NA,NA
"Not in a city",2016,8,200,-119.143176,34.252378,"El Rio-Rio Mesa School #2",NA,NA,NA,NA
"Not in a city",2016,9,201,-119.143176,34.252378,"El Rio-Rio Mesa School #2",NA,NA,NA,NA
"Not in a city",2016,10,202,-119.143176,34.252378,"El Rio-Rio Mesa School #2",NA,NA,NA,NA
"Not in a city",2016,11,203,-119.143176,34.252378,"El Rio-Rio Mesa School #2",NA,NA,NA,NA
"Not in a city",2016,12,204,-119.143176,34.252378,"El Rio-Rio Mesa School #2",NA,NA,NA,NA
"Not in a city",2002,1,25,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,184.105253096774
"Not in a city",2002,2,26,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,322.550395321429
"Not in a city",2002,3,27,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,123.606336870968
"Not in a city",2002,4,28,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,120.483992259259
"Not in a city",2002,5,29,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,121.812416548387
"Not in a city",2002,6,30,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,57.0163407666667
"Not in a city",2002,7,31,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,71.2851117037037
"Not in a city",2002,8,32,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,NA
"Not in a city",2002,9,33,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,NA
"Not in a city",2002,10,34,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,208.947969709677
"Not in a city",2002,11,35,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,196.1926878
"Not in a city",2002,12,36,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,339.784209129032
"Not in a city",2003,1,37,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,305.796499862069
"Not in a city",2003,2,38,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,165.015972857143
"Not in a city",2003,3,39,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,97.2571720645161
"Not in a city",2003,4,40,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,59.1259081428571
"Not in a city",2003,5,41,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,82.5510299032258
"Not in a city",2003,6,42,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,118.411330666667
"Not in a city",2003,7,43,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,56.3595692333333
"Not in a city",2003,8,44,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,83.5337243225806
"Not in a city",2003,9,45,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,110.628919666667
"Not in a city",2003,10,46,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,136.028369258065
"Not in a city",2003,11,47,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,203.2468381
"Not in a city",2003,12,48,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,218.5737774
"Not in a city",2004,1,49,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,173.095499225806
"Not in a city",2004,2,50,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,133.284014965517
"Not in a city",2004,3,51,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,109.520561677419
"Not in a city",2004,4,52,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,91.7583662666667
"Not in a city",2004,5,53,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,64.2218539032258
"Not in a city",2004,6,54,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,40.3212121333333
"Not in a city",2004,7,55,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,59.3920420322581
"Not in a city",2004,8,56,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,78.1225296774194
"Not in a city",2004,9,57,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,105.631556066667
"Not in a city",2004,10,58,-119.741966,36.705506,"Fresno-Drummond",NA,29.3019688846154,10.9679487307692,142.449700387097
"Not in a city",2004,11,59,-119.741966,36.705506,"Fresno-Drummond",NA,19.3791665666667,10.8123611333334,228.048148833333
"Not in a city",2004,12,60,-119.741966,36.705506,"Fresno-Drummond",NA,15.8709676774194,12.5268818064517,254.012813935484
"Not in a city",2005,1,61,-119.741966,36.705506,"Fresno-Drummond",NA,21.4677418064516,10.4680106774193,158.509005774194
"Not in a city",2005,2,62,-119.741966,36.705506,"Fresno-Drummond",NA,11.4747024285714,11.2061011785714,298.185990321429
"Not in a city",2005,3,63,-119.741966,36.705506,"Fresno-Drummond",NA,22.0930474516129,9.89186212903223,146.289151774194
"Not in a city",2005,4,64,-119.741966,36.705506,"Fresno-Drummond",NA,22.7111111,8.09583329999998,136.259156733333
"Not in a city",2005,5,65,-119.741966,36.705506,"Fresno-Drummond",NA,24.784595516129,5.42621558064513,51.0526830645161
"Not in a city",2005,6,66,-119.741966,36.705506,"Fresno-Drummond",NA,25.9583333333333,5.30305563333332,35.5360342
"Not in a city",2005,7,67,-119.741966,36.705506,"Fresno-Drummond",NA,18.7338772903226,5.3134409032258,57.8691253870968
"Not in a city",2005,8,68,-119.741966,36.705506,"Fresno-Drummond",NA,19.375,4.86303764516128,82.5916103225806
"Not in a city",2005,9,69,-119.741966,36.705506,"Fresno-Drummond",NA,24.0097222333333,5.76708329999997,91.2058629333333
"Not in a city",2005,10,70,-119.741966,36.705506,"Fresno-Drummond",NA,24.8844085806452,13.6947580645161,88.9455565806452
"Not in a city",2005,11,71,-119.741966,36.705506,"Fresno-Drummond",NA,24.4583334,7.30722220000007,221.379343066667
"Not in a city",2005,12,72,-119.741966,36.705506,"Fresno-Drummond",NA,18.5751272580645,9.44610222580638,181.349738645161
"Not in a city",2006,1,73,-119.741966,36.705506,"Fresno-Drummond",NA,19.9327958064516,9.33857522580649,191.545964580645
"Not in a city",2006,2,74,-119.741966,36.705506,"Fresno-Drummond",NA,19.7321428214286,8.62113099999999,134.308858071429
"Not in a city",2006,3,75,-119.741966,36.705506,"Fresno-Drummond",NA,22.6263440322581,9.37432796774192,144.425842451613
"Not in a city",2006,4,76,-119.741966,36.705506,"Fresno-Drummond",NA,23.3625001,7.5072222,109.3920948
"Not in a city",2006,5,77,-119.741966,36.705506,"Fresno-Drummond",NA,26.7063567419355,9.74332441935485,71.1709956774194
"Not in a city",2006,6,78,-119.741966,36.705506,"Fresno-Drummond",NA,23.2152778,7.60472219999997,31.3825743913043
"Not in a city",2006,7,79,-119.741966,36.705506,"Fresno-Drummond",NA,23.4959678064516,6.08965051612904,97.4472747419355
"Not in a city",2006,8,80,-119.741966,36.705506,"Fresno-Drummond",NA,21.0322581290323,6.12365587096781,61.2361189032258
"Not in a city",2006,9,81,-119.741966,36.705506,"Fresno-Drummond",NA,24.5041666666667,7.12847216666671,122.669699666667
"Not in a city",2006,10,82,-119.741966,36.705506,"Fresno-Drummond",NA,20.8010752903226,11.7706989354839,164.343518387097
"Not in a city",2006,11,83,-119.741966,36.705506,"Fresno-Drummond",NA,21.2666667,12.1326389,194.557928233333
"Not in a city",2006,12,84,-119.741966,36.705506,"Fresno-Drummond",NA,31.6508064193548,9.2052956451613,248.072049935484
"Not in a city",2007,1,85,-119.741966,36.705506,"Fresno-Drummond",NA,26.1140720322581,12.7421400000001,207.529489419355
"Not in a city",2007,2,86,-119.741966,36.705506,"Fresno-Drummond",NA,22.3186542857143,12.29917075,155.905136785714
"Not in a city",2007,3,87,-119.741966,36.705506,"Fresno-Drummond",NA,26.1774194193548,7.12271496774201,156.728286645161
"Not in a city",2007,4,88,-119.741966,36.705506,"Fresno-Drummond",NA,33.6443799642857,8.66060185714286,90.9664619285714
"Not in a city",2007,5,89,-119.741966,36.705506,"Fresno-Drummond",NA,22.4106641935484,5.37566174193546,71.0940413548387
"Not in a city",2007,6,90,-119.741966,36.705506,"Fresno-Drummond",NA,23.4263889333333,6.45736103333331,77.8701165
"Not in a city",2007,7,91,-119.741966,36.705506,"Fresno-Drummond",NA,25.0860799354839,5.45770806451617,40.4756470645161
"Not in a city",2007,8,92,-119.741966,36.705506,"Fresno-Drummond",NA,22.3857527096774,6.38817203225813,57.3068978387097
"Not in a city",2007,9,93,-119.741966,36.705506,"Fresno-Drummond",NA,29.8833332666667,6.53388886666664,105.248287233333
"Not in a city",2007,10,94,-119.741966,36.705506,"Fresno-Drummond",NA,26.6411290322581,12.5767472580645,232.947979096774
"Not in a city",2007,11,95,-119.741966,36.705506,"Fresno-Drummond",NA,20.8277777666667,7.33972216666666,152.3679559
"Not in a city",2007,12,96,-119.741966,36.705506,"Fresno-Drummond",NA,22.2943549032258,10.7579301935484,139.522977741935
"Not in a city",2008,1,97,-119.741966,36.705506,"Fresno-Drummond",NA,17.0386955806452,9.77866551612908,301.061331225806
"Not in a city",2008,2,98,-119.741966,36.705506,"Fresno-Drummond",NA,24.2909091034483,9.19480399999998,143.292948965517
"Not in a city",2008,3,99,-119.741966,36.705506,"Fresno-Drummond",NA,21.0967742258064,8.6081989032258,103.578424516129
"Not in a city",2008,4,100,-119.741966,36.705506,"Fresno-Drummond",NA,29.2069444333333,7.03000006666662,58.6270092
"Not in a city",2008,5,101,-119.741966,36.705506,"Fresno-Drummond",NA,29.8953365483871,7.96369800000002,37.1575198387097
"Not in a city",2008,6,102,-119.741966,36.705506,"Fresno-Drummond",NA,27.1555555333333,7.53527780000002,66.9431523
"Not in a city",2008,7,103,-119.741966,36.705506,"Fresno-Drummond",NA,25.8333333548387,6.31223119354843,50.8678439354839
"Not in a city",2008,8,104,-119.741966,36.705506,"Fresno-Drummond",5.69951919230769,20.5887096129032,6.21250006451612,54.2011347741935
"Not in a city",2008,9,105,-119.741966,36.705506,"Fresno-Drummond",6.61374266666667,25.8399853333333,5.2449561333334,90.851719
"Not in a city",2008,10,106,-119.741966,36.705506,"Fresno-Drummond",8.481806,27.9204546129032,9.74929135483876,128.446919612903
"Not in a city",2008,11,107,-119.741966,36.705506,"Fresno-Drummond",8.0645833,23.4972221333333,9.48097216666667,204.1947216
"Not in a city",2008,12,108,-119.741966,36.705506,"Fresno-Drummond",9.42768222580645,11.9395161612903,11.9301075483871,162.500261387097
"Not in a city",2009,1,109,-119.741966,36.705506,"Fresno-Drummond",6.61057735483871,22.842742,11.2401881935484,NA
"Not in a city",2009,2,110,-119.741966,36.705506,"Fresno-Drummond",6.25376985714286,21.7738096428571,7.35639882142857,140.896631678571
"Not in a city",2009,3,111,-119.741966,36.705506,"Fresno-Drummond",9.1218774516129,22.8181004193548,9.41827958064516,105.361915096774
"Not in a city",2009,4,112,-119.741966,36.705506,"Fresno-Drummond",9.31694456666667,32.8097222333333,8.46027770000001,55.1823282666667
"Not in a city",2009,5,113,-119.741966,36.705506,"Fresno-Drummond",6.44650541935484,28.030914,7.94650538709675,23.6405429032258
"Not in a city",2009,6,114,-119.741966,36.705506,"Fresno-Drummond",5.05902776666667,27.9611110666667,4.20069440000009,25.6611989666667
"Not in a city",2009,7,115,-119.741966,36.705506,"Fresno-Drummond",6.0590054516129,24.4516128709677,5.50067203225808,44.3258118709677
"Not in a city",2009,8,116,-119.741966,36.705506,"Fresno-Drummond",7.56118041935484,20.967742,4.46962361290321,42.4407751935484
"Not in a city",2009,9,117,-119.741966,36.705506,"Fresno-Drummond",6.95694446666667,21.2013888666667,8.47916673333339,82.0894268666667
"Not in a city",2009,10,118,-119.741966,36.705506,"Fresno-Drummond",9.03561822580645,20.0913978064516,9.6955645483871,123.348521548387
"Not in a city",2009,11,119,-119.741966,36.705506,"Fresno-Drummond",7.1533333,27.8034357,8.89980986666671,184.385968366667
"Not in a city",2009,12,120,-119.741966,36.705506,"Fresno-Drummond",11.9809139354839,14.5026880645161,10.7456989032258,137.894405967742
"Not in a city",2010,1,121,-119.741966,36.705506,"Fresno-Drummond",12.4112581290323,18.1965203548387,11.427957,107.437014483871
"Not in a city",2010,2,122,-119.741966,36.705506,"Fresno-Drummond",7.53907696428571,17.3443452142857,8.88639892857145,103.211350653846
"Not in a city",2010,3,123,-119.741966,36.705506,"Fresno-Drummond",7.65287777419355,23.4558789677419,9.7312193548388,99.1871933666667
"Not in a city",2010,4,124,-119.741966,36.705506,"Fresno-Drummond",8.94643946666667,25.5875,11.5370342333333,77.8278532666667
"Not in a city",2010,5,125,-119.741966,36.705506,"Fresno-Drummond",8.13892125806452,23.492511516129,5.90165122580652,30.4298036129032
"Not in a city",2010,6,126,-119.741966,36.705506,"Fresno-Drummond",6.95742476666667,27.9916666666667,6.19513883333332,31.4326118888889
"Not in a city",2010,7,127,-119.741966,36.705506,"Fresno-Drummond",4.550611,20.5739247419355,6.64435483870966,23.4358807096774
"Not in a city",2010,8,128,-119.741966,36.705506,"Fresno-Drummond",5.82931270967742,28.9341398387097,5.7375000645161,66.0205688148148
"Not in a city",2010,9,129,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,NA
"Not in a city",2010,10,130,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,NA
"Not in a city",2010,11,131,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,NA
"Not in a city",2010,12,132,-119.741966,36.705506,"Fresno-Drummond",NA,15.592742,9.61653219354844,147.436182129032
"Not in a city",2011,1,133,-119.741966,36.705506,"Fresno-Drummond",NA,15.7311827419355,7.91263445161292,191.231818225806
"Not in a city",2011,2,134,-119.741966,36.705506,"Fresno-Drummond",NA,24.8869047142857,13.1372023928571,166.78977275
"Not in a city",2011,3,135,-119.741966,36.705506,"Fresno-Drummond",NA,23.7753506774194,7.39298041935479,84.7788923793103
"Not in a city",2011,4,136,-119.741966,36.705506,"Fresno-Drummond",NA,24.5250604333333,13.2062499666666,24.6838817272727
"Not in a city",2011,5,137,-119.741966,36.705506,"Fresno-Drummond",9.97379138709677,28.6275713225806,10.1755376451613,27.8338092333333
"Not in a city",2011,6,138,-119.741966,36.705506,"Fresno-Drummond",7.80686893333333,28.9185672333333,10.6027339,75.7316739
"Not in a city",2011,7,139,-119.741966,36.705506,"Fresno-Drummond",4.59053080645161,21.9059139677419,5.85564506451612,16.8983309677419
"Not in a city",2011,8,140,-119.741966,36.705506,"Fresno-Drummond",5.1192284516129,18.8026636774194,4.26539596774194,40.0183214193548
"Not in a city",2011,9,141,-119.741966,36.705506,"Fresno-Drummond",8.13049626666667,19.1555555333333,6.52277780000009,50.4981962
"Not in a city",2011,10,142,-119.741966,36.705506,"Fresno-Drummond",6.03965051612903,20.483871,5.93978493548389,117.679295566667
"Not in a city",2011,11,143,-119.741966,36.705506,"Fresno-Drummond",7.07755443333333,23.3277777,11.8572222333333,176.853535133333
"Not in a city",2011,12,144,-119.741966,36.705506,"Fresno-Drummond",10.1050297419355,17.0900539032258,14.0851254193548,176.459502096774
"Not in a city",2012,1,145,-119.741966,36.705506,"Fresno-Drummond",9.60626832258064,17.9024660645161,9.6876110645162,132.133291451613
"Not in a city",2012,2,146,-119.741966,36.705506,"Fresno-Drummond",9.00338393103448,23.2158197586207,7.88732610344834,144.482598965517
"Not in a city",2012,3,147,-119.741966,36.705506,"Fresno-Drummond",10.865737516129,21.7346306774194,11.7595839032258,98.275422516129
"Not in a city",2012,4,148,-119.741966,36.705506,"Fresno-Drummond",9.6332222,31.7752097666667,8.87230133333333,39.2894394
"Not in a city",2012,5,149,-119.741966,36.705506,"Fresno-Drummond",8.29150570967742,23.643992516129,7.27546745161294,19.8009920967742
"Not in a city",2012,6,150,-119.741966,36.705506,"Fresno-Drummond",12.2776986,26.6673309,9.01489730000003,29.7507723666667
"Not in a city",2012,7,151,-119.741966,36.705506,"Fresno-Drummond",4.87378751612903,22.4066046129032,5.29762103225801,18.8170242580645
"Not in a city",2012,8,152,-119.741966,36.705506,"Fresno-Drummond",4.15672364516129,22.6249415483871,8.68661167741936,71.9166247096774
"Not in a city",2012,9,153,-119.741966,36.705506,"Fresno-Drummond",NA,21.6920652,4.79530679999993,61.338351
"Not in a city",2012,10,154,-119.741966,36.705506,"Fresno-Drummond",5.84945993548387,30.2043460645161,10.1770450967741,78.284943
"Not in a city",2012,11,155,-119.741966,36.705506,"Fresno-Drummond",9.63170783333333,26.5421717666667,9.94910356666674,92.2829125
"Not in a city",2012,12,156,-119.741966,36.705506,"Fresno-Drummond",10.5319765806452,14.3373655483871,9.23373645161291,124.245503419355
"Not in a city",2013,1,157,-119.741966,36.705506,"Fresno-Drummond",10.5947580322581,19.6086956451613,10.7638557419355,165.876689548387
"Not in a city",2013,2,158,-119.741966,36.705506,"Fresno-Drummond",9.66071132142857,21.4047619642857,9.90907732142853,152.569889192308
"Not in a city",2013,3,159,-119.741966,36.705506,"Fresno-Drummond",7.92096867741936,21.6927148064516,12.8521821290323,76.7473119032258
"Not in a city",2013,4,160,-119.741966,36.705506,"Fresno-Drummond",8.7385792,25.0495453666667,10.0602646,38.8303031
"Not in a city",2013,5,161,-119.741966,36.705506,"Fresno-Drummond",8.08303425806452,26.6622838387097,6.51352858064513,22.4840525806452
"Not in a city",2013,6,162,-119.741966,36.705506,"Fresno-Drummond",7.51459153333333,26.6444444333333,6.29222213333333,12.4922238518519
"Not in a city",2013,7,163,-119.741966,36.705506,"Fresno-Drummond",5.75929732258064,18.8185484193548,7.33561825806453,NA
"Not in a city",2013,8,164,-119.741966,36.705506,"Fresno-Drummond",5.57672293548387,23.0721131290323,6.61043125806452,42.4413014193548
"Not in a city",2013,9,165,-119.741966,36.705506,"Fresno-Drummond",9.1560101,23.9351010666667,7.73757573333341,44.9608053666667
"Not in a city",2013,10,166,-119.741966,36.705506,"Fresno-Drummond",7.84017912903226,20.7369681290323,8.45804119354841,86.9855921612903
"Not in a city",2013,11,167,-119.741966,36.705506,"Fresno-Drummond",4.7691913,21.8115740333333,10.2664352333334,90.3876262666667
"Not in a city",2013,12,168,-119.741966,36.705506,"Fresno-Drummond",6.68776719354839,21.2634409032258,9.24677422580646,201.541474612903
"Not in a city",2014,1,169,-119.741966,36.705506,"Fresno-Drummond",5.70548251612903,23.7012113548387,10.9393293870968,145.356156580645
"Not in a city",2014,2,170,-119.741966,36.705506,"Fresno-Drummond",9.04369703571428,21.2054218571429,7.50029757142863,78.3392863571429
"Not in a city",2014,3,171,-119.741966,36.705506,"Fresno-Drummond",10.3227128387097,21.3983052580645,9.10477322580641,92.4576056451613
"Not in a city",2014,4,172,-119.741966,36.705506,"Fresno-Drummond",7.36233643333333,24.5388888666667,8.47347220000006,41.7472727666667
"Not in a city",2014,5,173,-119.741966,36.705506,"Fresno-Drummond",8.21207919354839,25.2311827741935,6.76155912903232,31.654936483871
"Not in a city",2014,6,174,-119.741966,36.705506,"Fresno-Drummond",5.98643676666667,26.2765578666667,5.01511110000001,27.391664
"Not in a city",2014,7,175,-119.741966,36.705506,"Fresno-Drummond",6.59202212903226,19.4531907096774,8.47099693548387,36.6224883870968
"Not in a city",2014,8,176,-119.741966,36.705506,"Fresno-Drummond",7.67004067741936,22.573223516129,5.62158719354841,38.526526516129
"Not in a city",2014,9,177,-119.741966,36.705506,"Fresno-Drummond",6.29930553333333,22.7180555333333,5.98138879999999,43.7760587333333
"Not in a city",2014,10,178,-119.741966,36.705506,"Fresno-Drummond",10.3566502580645,24.751344,6.73413983870967,87.9745377419355
"Not in a city",2014,11,179,-119.741966,36.705506,"Fresno-Drummond",4.71495163333333,22.9374999666667,13.5644444,98.1822507333333
"Not in a city",2014,12,180,-119.741966,36.705506,"Fresno-Drummond",9.50594383870968,19.602267483871,10.0221597419355,126.780263806452
"Not in a city",2015,1,181,-119.741966,36.705506,"Fresno-Drummond",4.14402458064516,17.0959755483871,11.9069288387097,102.036426548387
"Not in a city",2015,2,182,-119.741966,36.705506,"Fresno-Drummond",9.49236532142857,19.6475155714286,10.1222761071429,87.0098918571429
"Not in a city",2015,3,183,-119.741966,36.705506,"Fresno-Drummond",9.67261848387097,25.2010753548387,9.89384025806453,88.375249483871
"Not in a city",2015,4,184,-119.741966,36.705506,"Fresno-Drummond",8.90903373333333,26.6180555333333,9.51763879999999,49.7993224
"Not in a city",2015,5,185,-119.741966,36.705506,"Fresno-Drummond",8.26491774193548,27.6905129259259,6.57344551612903,12.5422350322581
"Not in a city",2015,6,186,-119.741966,36.705506,"Fresno-Drummond",5.54049603333333,NA,5.40338766666673,17.5844956
"Not in a city",2015,7,187,-119.741966,36.705506,"Fresno-Drummond",5.21128851612903,22.0023201153846,7.21216396774196,21.3093940967742
"Not in a city",2015,8,188,-119.741966,36.705506,"Fresno-Drummond",6.39872019354839,24.0577955806452,5.36586019354843,25.0007012903226
"Not in a city",2015,9,189,-119.741966,36.705506,"Fresno-Drummond",8.07776743333334,23.9736110666667,7.27333333333331,66.7560607333333
"Not in a city",2015,10,190,-119.741966,36.705506,"Fresno-Drummond",6.91194983870968,23.5887096774194,6.80927419354839,54.8078991612903
"Not in a city",2015,11,191,-119.741966,36.705506,"Fresno-Drummond",6.57969803333333,26.6926932333333,11.8358514666667,154.1358366
"Not in a city",2015,12,192,-119.741966,36.705506,"Fresno-Drummond",7.87697309677419,22.1706989354839,10.2036290967742,88.355495516129
"Not in a city",2016,1,193,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,NA
"Not in a city",2016,2,194,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,NA
"Not in a city",2016,3,195,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,NA
"Not in a city",2016,4,196,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,NA
"Not in a city",2016,5,197,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,NA
"Not in a city",2016,6,198,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,NA
"Not in a city",2016,7,199,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,NA
"Not in a city",2016,8,200,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,NA
"Not in a city",2016,9,201,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,NA
"Not in a city",2016,10,202,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,NA
"Not in a city",2016,11,203,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,NA
"Not in a city",2016,12,204,-119.741966,36.705506,"Fresno-Drummond",NA,NA,NA,NA
"Reseda",2002,1,25,-118.53276,34.19925,"Reseda",8.9375,NA,NA,269.014305774194
"Reseda",2002,2,26,-118.53276,34.19925,"Reseda",11.3120536071429,NA,NA,250.954968928571
"Reseda",2002,3,27,-118.53276,34.19925,"Reseda",11.8888440645161,NA,NA,179.169421612903
"Reseda",2002,4,28,-118.53276,34.19925,"Reseda",6.4143056,NA,NA,128.798370333333
"Reseda",2002,5,29,-118.53276,34.19925,"Reseda",5.93794993548387,NA,NA,80.8626263225806
"Reseda",2002,6,30,-118.53276,34.19925,"Reseda",4.56833343333333,NA,NA,51.8405798333333
"Reseda",2002,7,31,-118.53276,34.19925,"Reseda",4.66572583870968,NA,NA,77.3434849032258
"Reseda",2002,8,32,-118.53276,34.19925,"Reseda",4.69986567741936,NA,NA,117.738110387097
"Reseda",2002,9,33,-118.53276,34.19925,"Reseda",5.38513886666667,NA,NA,122.782015833333
"Reseda",2002,10,34,-118.53276,34.19925,"Reseda",6.53131132258065,NA,NA,177.180925677419
"Reseda",2002,11,35,-118.53276,34.19925,"Reseda",8.77521133333333,NA,NA,338.4892622
"Reseda",2002,12,36,-118.53276,34.19925,"Reseda",9.4219085483871,NA,NA,301.777984677419
"Reseda",2003,1,37,-118.53276,34.19925,"Reseda",11.3200268709677,NA,NA,321.283324
"Reseda",2003,2,38,-118.53276,34.19925,"Reseda",10.7544643214286,NA,NA,216.046698851852
"Reseda",2003,3,39,-118.53276,34.19925,"Reseda",13.7494623225806,NA,NA,171.86956516129
"Reseda",2003,4,40,-118.53276,34.19925,"Reseda",7.08416663333333,NA,NA,122.971014466667
"Reseda",2003,5,41,-118.53276,34.19925,"Reseda",6.98624358064516,NA,NA,79.375409
"Reseda",2003,6,42,-118.53276,34.19925,"Reseda",4.55861113333333,NA,NA,58.8449275666667
"Reseda",2003,7,43,-118.53276,34.19925,"Reseda",6.57123664516129,NA,NA,90.7938288709677
"Reseda",2003,8,44,-118.53276,34.19925,"Reseda",4.68696225806452,NA,NA,95.4642355483871
"Reseda",2003,9,45,-118.53276,34.19925,"Reseda",5.74762676666667,NA,NA,117.4725296
"Reseda",2003,10,46,-118.53276,34.19925,"Reseda",8.19448925806452,NA,NA,248.753155645161
"Reseda",2003,11,47,-118.53276,34.19925,"Reseda",10.3745076,NA,NA,212.346521633333
"Reseda",2003,12,48,-118.53276,34.19925,"Reseda",8.46214161290323,NA,NA,276.183099612903
"Reseda",2004,1,49,-118.53276,34.19925,"Reseda",11.5459677419355,NA,NA,277.126804709677
"Reseda",2004,2,50,-118.53276,34.19925,"Reseda",10.3139237931034,NA,NA,225.923252482759
